"","popsize","genotype","media","mat","sd.ls","medianLS","AvgLS","weibAIC","weibLogLik","weibScale","weibShape","LLogisAIC","LLogisLogLik","LLogisScale","LLogisShape"
"2836","60","BY4742","YPD","MATalpha","9.33004381094346","28","29.0333333333333","442.072536208518","-219.036268104259","32.2374372781754","3.43947110977885","448.638446410548","-222.319223205274","28.1849849869307","5.08244358199786"
"2837","50","BY4742","YPD","MATalpha","8.28906336256223","27","27.16","357.786171710963","-176.893085855481","30.0780774540605","3.51898772900812","357.960094334981","-176.98004716749","26.4372159222873","5.70040332112372"
"2838","90","BY4742","YPD","MATalpha","7.6275340645007","25","25.4222222222222","625.258473299909","-310.629236649955","28.119495809584","3.67151785585992","634.763965515833","-315.381982757917","24.9821400201597","5.48220307069837"
"2839","130","BY4742","YPD","MATalpha","12.0391455527801","27","28.4076923076923","1010.56671994065","-503.283359970324","32.0273978186975","2.49615321027689","1007.32569836807","-501.662849184035","26.4818160570358","4.050085524047"
"2840","50","BY4742","YPD","MATalpha","8.09234962473691","25","25.06","356.535470050219","-176.267735025109","27.7539914353402","3.34600263493067","362.634831974734","-179.317415987367","24.4975631187896","5.02652042820032"
"2841","50","BY4742","YPD","MATalpha","8.82954224898044","27","26.28","362.427993387489","-179.213996693744","29.2944018514353","3.28452759704317","367.279406248209","-181.639703124104","25.4263427997738","4.83683263056291"
"2842","70","BY4742","YPD","MATalpha","8.02485786075368","27.5","27.5142857142857","495.027996823076","-245.513998411538","30.3488417198999","3.76688653460598","501.866810860103","-248.933405430051","27.1159824157381","5.72377829344586"
"2843","130","BY4742","YPD","MATalpha","10.2632144990983","30","29.8769230769231","978.720770659938","-487.360385329969","33.2730034563439","3.24206606908806","1005.06013151906","-500.530065759532","29.196650021294","4.48016526497145"
"2844","50","BY4742","YPD","MATalpha","9.32560661702552","27","26.82","368.691103868911","-182.345551934456","29.8902713974536","3.18322413688249","376.712104964242","-186.356052482121","26.1093209002788","4.55553965924998"
"2845","50","BY4742","YPD","MATalpha","8.72481799120141","28.5","28.2","362.452339395665","-179.226169697833","31.2177084374887","3.54296818217558","368.301762139962","-182.150881069981","27.8140951377241","5.30240764010662"
"2846","130","BY4742","YPD","MATalpha","11.619293888148","28","29.1230769230769","1005.53102589681","-500.765512948407","32.7399956221155","2.67304030837948","1011.77340044121","-503.886700220605","27.639777328452","4.13594645273966"
"2847","90","BY4742","YPD","MATalpha","10.3782159253293","24.5","26.0222222222222","677.327694709567","-336.663847354783","29.2455567592382","2.69461440856149","685.369201335713","-340.684600667856","24.5599429046022","3.98472436689984"
"2848","140","BY4742","YPD","MATalpha","9.97687717218877","26","26.3071428571429","1046.46475747888","-521.232378739442","29.4305588013211","2.80104019895591","1064.19968021367","-530.099840106835","25.1936169053394","4.09789987416762"
"2849","50","BY4742","YPD","MATalpha","11.8955316598035","28","27.92","391.3480692539","-193.67403462695","31.433682339296","2.55475576166585","400.488796404491","-198.244398202246","26.23220020318","3.48980882160045"
"2850","390","BY4742","YPD","MATalpha","8.90270688991284","24","24.8205128205128","2812.04169492924","-1404.02084746462","27.7762488604056","2.94438953433089","2806.45479124622","-1401.22739562311","23.5639775854863","4.72584909471979"
